"year","county_name","county_fips","party","totalvotes","ratio"
2020,"COLONIAL HEIGHTS CITY",51570,"REPUBLICAN",9160,0.264410480349345
2020,"COLONIAL HEIGHTS CITY",51570,"REPUBLICAN",9160,0.000873362445414847
2020,"COVINGTON CITY",51580,"DEMOCRAT",2603,0.22205147906262
2020,"COVINGTON CITY",51580,"DEMOCRAT",2603,0.148290434114483
2020,"COVINGTON CITY",51580,"DEMOCRAT",2603,0
2020,"COVINGTON CITY",51580,"REPUBLICAN",2603,0.195927775643488
2020,"COVINGTON CITY",51580,"REPUBLICAN",2603,0.411064156742221
2020,"COVINGTON CITY",51580,"REPUBLICAN",2603,0
2020,"DANVILLE CITY",51590,"DEMOCRAT",19456,0.388312088815789
2020,"DANVILLE CITY",51590,"DEMOCRAT",19456,0.208675986842105
2020,"DANVILLE CITY",51590,"DEMOCRAT",19456,0.0048828125
2020,"DANVILLE CITY",51590,"REPUBLICAN",19456,0.215152138157895
2020,"DANVILLE CITY",51590,"REPUBLICAN",19456,0.164987664473684
2020,"DANVILLE CITY",51590,"REPUBLICAN",19456,0.00164473684210526
2020,"EMPORIA CITY",51595,"DEMOCRAT",2384,0.333892617449664
2020,"EMPORIA CITY",51595,"DEMOCRAT",2384,0.342281879194631
2020,"EMPORIA CITY",51595,"DEMOCRAT",2384,0
2020,"EMPORIA CITY",51595,"REPUBLICAN",2384,0.102348993288591
2020,"EMPORIA CITY",51595,"REPUBLICAN",2384,0.213926174496644
2020,"EMPORIA CITY",51595,"REPUBLICAN",2384,0
2020,"FAIRFAX CITY",51600,"DEMOCRAT",13487,0.564247052717432
2020,"FAIRFAX CITY",51600,"DEMOCRAT",13487,0.11195966486246
2020,"FAIRFAX CITY",51600,"DEMOCRAT",13487,0.00400385556461778
2020,"FAIRFAX CITY",51600,"REPUBLICAN",13487,0.176021353896345
2020,"FAIRFAX CITY",51600,"REPUBLICAN",13487,0.119225921257507
2020,"FAIRFAX CITY",51600,"REPUBLICAN",13487,0.00185363683547119
2020,"FALLS CHURCH CITY",51610,"DEMOCRAT",8819,0.734890577162944
2020,"FALLS CHURCH CITY",51610,"DEMOCRAT",8819,0.0734777185621953
2020,"FALLS CHURCH CITY",51610,"DEMOCRAT",8819,0.00192765619684772
2020,"FALLS CHURCH CITY",51610,"REPUBLICAN",8819,0.110670144007257
2020,"FALLS CHURCH CITY",51610,"REPUBLICAN",8819,0.0577162943644404
2020,"FALLS CHURCH CITY",51610,"REPUBLICAN",8819,0.00056695770495521
2020,"FRANKLIN CITY",51620,"DEMOCRAT",4064,0.397391732283465
2020,"FRANKLIN CITY",51620,"DEMOCRAT",4064,0.218996062992126
2020,"FRANKLIN CITY",51620,"DEMOCRAT",4064,0.00492125984251968
2020,"FRANKLIN CITY",51620,"REPUBLICAN",4064,0.18134842519685
2020,"FRANKLIN CITY",51620,"REPUBLICAN",4064,0.183562992125984
2020,"FRANKLIN CITY",51620,"REPUBLICAN",4064,0.000984251968503937
2020,"FREDERICKSBURG CITY",51630,"DEMOCRAT",12877,0.507028034480081
2020,"FREDERICKSBURG CITY",51630,"DEMOCRAT",12877,0.149879630348684
2020,"FREDERICKSBURG CITY",51630,"DEMOCRAT",12877,0.0045041546944164
2020,"FREDERICKSBURG CITY",51630,"REPUBLICAN",12877,0.171002562708705
2020,"FREDERICKSBURG CITY",51630,"REPUBLICAN",12877,0.141259610157645
2020,"FREDERICKSBURG CITY",51630,"REPUBLICAN",12877,0.00124252543294246
2020,"GALAX CITY",51640,"DEMOCRAT",2639,0.20348616900341
2020,"GALAX CITY",51640,"DEMOCRAT",2639,0.0909435392194013
2020,"GALAX CITY",51640,"DEMOCRAT",2639,0
2020,"GALAX CITY",51640,"REPUBLICAN",2639,0.335733232284956
2020,"GALAX CITY",51640,"REPUBLICAN",2639,0.359226979916635
2020,"GALAX CITY",51640,"REPUBLICAN",2639,0.00151572565365669
2020,"HAMPTON CITY",51650,"DEMOCRAT",65957,0.534454265657929
2020,"HAMPTON CITY",51650,"DEMOCRAT",65957,0.161226253468169
2020,"HAMPTON CITY",51650,"DEMOCRAT",65957,0.00507906666464515
2020,"HAMPTON CITY",51650,"REPUBLICAN",65957,0.142304834968237
2020,"HAMPTON CITY",51650,"REPUBLICAN",65957,0.135300271388935
2020,"HAMPTON CITY",51650,"REPUBLICAN",65957,0.00181936716345498
2020,"HARRISONBURG CITY",51660,"DEMOCRAT",17093,0.482887731820043
2020,"HARRISONBURG CITY",51660,"DEMOCRAT",17093,0.158017902065173
2020,"HARRISONBURG CITY",51660,"DEMOCRAT",17093,0.00391973322412684
2020,"HARRISONBURG CITY",51660,"REPUBLICAN",17093,0.165564851108641
2020,"HARRISONBURG CITY",51660,"REPUBLICAN",17093,0.158836950798573
2020,"HARRISONBURG CITY",51660,"REPUBLICAN",17093,0.00269116012402738
2020,"HOPEWELL CITY",51670,"DEMOCRAT",9628,0.351890319900291
2020,"HOPEWELL CITY",51670,"DEMOCRAT",9628,0.205130868300789
2020,"HOPEWELL CITY",51670,"DEMOCRAT",9628,0.00695886996260906
2020,"HOPEWELL CITY",51670,"REPUBLICAN",9628,0.203988367262152
2020,"HOPEWELL CITY",51670,"REPUBLICAN",9628,0.209908599916909
2020,"HOPEWELL CITY",51670,"REPUBLICAN",9628,0.00363523057748234
2020,"LEXINGTON CITY",51678,"DEMOCRAT",2764,0.569464544138929
2020,"LEXINGTON CITY",51678,"DEMOCRAT",2764,0.0763386396526773
2020,"LEXINGTON CITY",51678,"DEMOCRAT",2764,0.00217076700434153
2020,"LEXINGTON CITY",51678,"REPUBLICAN",2764,0.186324167872648
2020,"LEXINGTON CITY",51678,"REPUBLICAN",2764,0.140738060781476
2020,"LEXINGTON CITY",51678,"REPUBLICAN",2764,0.000723589001447178
2020,"LYNCHBURG CITY",51680,"DEMOCRAT",36364,0.329584204157958
2020,"LYNCHBURG CITY",51680,"DEMOCRAT",36364,0.163540864591354
2020,"LYNCHBURG CITY",51680,"DEMOCRAT",36364,0.003189968100319
2020,"LYNCHBURG CITY",51680,"REPUBLICAN",36364,0.158013419865801
2020,"LYNCHBURG CITY",51680,"REPUBLICAN",36364,0.309894401055989
2020,"LYNCHBURG CITY",51680,"REPUBLICAN",36364,0.0022549774502255
2020,"MANASSAS CITY",51683,"DEMOCRAT",16978,0.471610319236659
2020,"MANASSAS CITY",51683,"DEMOCRAT",16978,0.134644834491695
2020,"MANASSAS CITY",51683,"DEMOCRAT",16978,0.00371068441512546
2020,"MANASSAS CITY",51683,"REPUBLICAN",16978,0.221463069855107
2020,"MANASSAS CITY",51683,"REPUBLICAN",16978,0.145364589468724
2020,"MANASSAS CITY",51683,"REPUBLICAN",16978,0.00164919307338909
2020,"MANASSAS PARK CITY",51685,"DEMOCRAT",6088,0.515275952693824
2020,"MANASSAS PARK CITY",51685,"DEMOCRAT",6088,0.136990801576873
2020,"MANASSAS PARK CITY",51685,"DEMOCRAT",6088,0.00344940867279895
2020,"MANASSAS PARK CITY",51685,"REPUBLICAN",6088,0.203515111695138
2020,"MANASSAS PARK CITY",51685,"REPUBLICAN",6088,0.120400788436268
2020,"MANASSAS PARK CITY",51685,"REPUBLICAN",6088,0.00114980289093298
2020,"MARTINSVILLE CITY",51690,"DEMOCRAT",6024,0.435590969455511
2020,"MARTINSVILLE CITY",51690,"DEMOCRAT",6024,0.186752988047809
2020,"MARTINSVILLE CITY",51690,"DEMOCRAT",6024,0.00282204515272244
2020,"MARTINSVILLE CITY",51690,"REPUBLICAN",6024,0.181938911022576
2020,"MARTINSVILLE CITY",51690,"REPUBLICAN",6024,0.177290836653386
2020,"MARTINSVILLE CITY",51690,"REPUBLICAN",6024,0.000166002656042497
2020,"NEWPORT NEWS CITY",51700,"DEMOCRAT",81270,0.442955580164883
2020,"NEWPORT NEWS CITY",51700,"DEMOCRAT",81270,0.204934170050449
2020,"NEWPORT NEWS CITY",51700,"DEMOCRAT",81270,0.0054755752430171
2020,"NEWPORT NEWS CITY",51700,"REPUBLICAN",81270,0.142204995693368
2020,"NEWPORT NEWS CITY",51700,"REPUBLICAN",81270,0.180940076288914
2020,"NEWPORT NEWS CITY",51700,"REPUBLICAN",81270,0.00141503629875723
2020,"NORFOLK CITY",51710,"DEMOCRAT",89988,0.506323065297595
2020,"NORFOLK CITY",51710,"DEMOCRAT",89988,0.203027070276037
2020,"NORFOLK CITY",51710,"DEMOCRAT",89988,0.00674534382362093
2020,"NORFOLK CITY",51710,"REPUBLICAN",89988,0.129483931190825
2020,"NORFOLK CITY",51710,"REPUBLICAN",89988,0.129472818598035
2020,"NORFOLK CITY",51710,"REPUBLICAN",89988,0.00155576299062097
2020,"NORTON CITY",51720,"DEMOCRAT",1601,0.289194253591505
2020,"NORTON CITY",51720,"DEMOCRAT",1601,0.000624609618988132
2020,"NORTON CITY",51720,"REPUBLICAN",1601,0.690818238600874
2020,"NORTON CITY",51720,"REPUBLICAN",1601,0.0018738288569644
2020,"PETERSBURG CITY",51730,"DEMOCRAT",14133,0.595839524517088
2020,"PETERSBURG CITY",51730,"DEMOCRAT",14133,0.275313097007005
2020,"PETERSBURG CITY",51730,"DEMOCRAT",14133,0.00544824170381377
2020,"PETERSBURG CITY",51730,"REPUBLICAN",14133,0.0605674662138258
2020,"PETERSBURG CITY",51730,"REPUBLICAN",14133,0.0508738413641831
2020,"PETERSBURG CITY",51730,"REPUBLICAN",14133,0.000636807471874337
2020,"POQUOSON CITY",51735,"DEMOCRAT",7857,0.208094692630775
2020,"POQUOSON CITY",51735,"DEMOCRAT",7857,0.0529464172075856
2020,"POQUOSON CITY",51735,"DEMOCRAT",7857,0.000381825124093165
2020,"POQUOSON CITY",51735,"REPUBLICAN",7857,0.418098510882016
2020,"POQUOSON CITY",51735,"REPUBLICAN",7857,0.292605320096729
2020,"POQUOSON CITY",51735,"REPUBLICAN",7857,0.00267277586865216
2020,"PORTSMOUTH CITY",51740,"DEMOCRAT",44601,0.441245711979552
2020,"PORTSMOUTH CITY",51740,"DEMOCRAT",44601,0.245824084661779
2020,"PORTSMOUTH CITY",51740,"DEMOCRAT",44601,0.00681599067285487
2020,"PORTSMOUTH CITY",51740,"REPUBLICAN",44601,0.0959843949687227
2020,"PORTSMOUTH CITY",51740,"REPUBLICAN",44601,0.188359005403466
2020,"PORTSMOUTH CITY",51740,"REPUBLICAN",44601,0.00163673460236318
2020,"RADFORD CITY",51750,"DEMOCRAT",6320,0.367721518987342
2020,"RADFORD CITY",51750,"DEMOCRAT",6320,0.161075949367089
2020,"RADFORD CITY",51750,"DEMOCRAT",6320,0.00253164556962025
2020,"RADFORD CITY",51750,"REPUBLICAN",6320,0.206329113924051
2020,"RADFORD CITY",51750,"REPUBLICAN",6320,0.23370253164557
2020,"RADFORD CITY",51750,"REPUBLICAN",6320,0.000791139240506329
2020,"RICHMOND CITY",51760,"DEMOCRAT",111181,0.572885654923053
2020,"RICHMOND CITY",51760,"DEMOCRAT",111181,0.25012367221018
2020,"RICHMOND CITY",51760,"DEMOCRAT",111181,0.00604419819933262
2020,"RICHMOND CITY",51760,"REPUBLICAN",111181,0.0677543824934116
2020,"RICHMOND CITY",51760,"REPUBLICAN",111181,0.0806522697223446
2020,"RICHMOND CITY",51760,"REPUBLICAN",111181,0.00092641728352866
2020,"ROANOKE CITY",51770,"DEMOCRAT",43323,0.456570412944625
2020,"ROANOKE CITY",51770,"DEMOCRAT",43323,0.150058860189738
2020,"ROANOKE CITY",51770,"DEMOCRAT",43323,0.0113565542552455
2020,"ROANOKE CITY",51770,"REPUBLICAN",43323,0.175287953281167
2020,"ROANOKE CITY",51770,"REPUBLICAN",43323,0.181335549246359
2020,"ROANOKE CITY",51770,"REPUBLICAN",43323,0.00362394109364541
2020,"SALEM CITY",51775,"DEMOCRAT",13051,0.322657267642326
2020,"SALEM CITY",51775,"DEMOCRAT",13051,0.0714121523254923
2020,"SALEM CITY",51775,"DEMOCRAT",13051,0.00038311240517968
2020,"SALEM CITY",51775,"REPUBLICAN",13051,0.360891885679258
2020,"SALEM CITY",51775,"REPUBLICAN",13051,0.227262278752586
2020,"SALEM CITY",51775,"REPUBLICAN",13051,0.000536357367251552
2020,"STAUNTON CITY",51790,"DEMOCRAT",12992,0.447429187192118
2020,"STAUNTON CITY",51790,"DEMOCRAT",12992,0.0891317733990148
2020,"STAUNTON CITY",51790,"DEMOCRAT",12992,0.000769704433497537
2020,"STAUNTON CITY",51790,"REPUBLICAN",12992,0.234990763546798
2020,"STAUNTON CITY",51790,"REPUBLICAN",12992,0.201354679802956
2020,"STAUNTON CITY",51790,"REPUBLICAN",12992,0.0020012315270936
2020,"SUFFOLK CITY",51800,"DEMOCRAT",49642,0.421457636678619
2020,"SUFFOLK CITY",51800,"DEMOCRAT",49642,0.152229966560574
2020,"SUFFOLK CITY",51800,"DEMOCRAT",49642,0.00396841384311672
2020,"SUFFOLK CITY",51800,"REPUBLICAN",49642,0.190846460658314
2020,"SUFFOLK CITY",51800,"REPUBLICAN",49642,0.212159058861448
2020,"SUFFOLK CITY",51800,"REPUBLICAN",49642,0.00153096168566939
2020,"VIRGINIA BEACH CITY",51810,"DEMOCRAT",227717,0.355717842760971
2020,"VIRGINIA BEACH CITY",51810,"DEMOCRAT",227717,0.155592248273076
2020,"VIRGINIA BEACH CITY",51810,"DEMOCRAT",227717,0.0042113676185792
2020,"VIRGINIA BEACH CITY",51810,"REPUBLICAN",227717,0.207182599454586
2020,"VIRGINIA BEACH CITY",51810,"REPUBLICAN",227717,0.25174668557903
2020,"VIRGINIA BEACH CITY",51810,"REPUBLICAN",227717,0.00255141249884725
2020,"WAYNESBORO CITY",51820,"DEMOCRAT",10717,0.354483530838854
2020,"WAYNESBORO CITY",51820,"DEMOCRAT",10717,0.105719884295978
2020,"WAYNESBORO CITY",51820,"DEMOCRAT",10717,0.00270598115144163
2020,"WAYNESBORO CITY",51820,"REPUBLICAN",10717,0.267425585518335
2020,"WAYNESBORO CITY",51820,"REPUBLICAN",10717,0.24447140057852
2020,"WAYNESBORO CITY",51820,"REPUBLICAN",10717,0.00195950359242325
2020,"WILLIAMSBURG CITY",51830,"DEMOCRAT",6890,0.585631349782293
2020,"WILLIAMSBURG CITY",51830,"DEMOCRAT",6890,0.104644412191582
2020,"WILLIAMSBURG CITY",51830,"DEMOCRAT",6890,0.00493468795355588
2020,"WILLIAMSBURG CITY",51830,"REPUBLICAN",6890,0.194629898403483
2020,"WILLIAMSBURG CITY",51830,"REPUBLICAN",6890,0.0892597968069666
2020,"WILLIAMSBURG CITY",51830,"REPUBLICAN",6890,0.00101596516690856
2020,"WINCHESTER CITY",51840,"DEMOCRAT",12113,0.420457359861306
2020,"WINCHESTER CITY",51840,"DEMOCRAT",12113,0.121026995789647
2020,"WINCHESTER CITY",51840,"DEMOCRAT",12113,0.00421035251382812
2020,"WINCHESTER CITY",51840,"REPUBLICAN",12113,0.23322050689342
2020,"WINCHESTER CITY",51840,"REPUBLICAN",12113,0.195657557995542
2020,"WINCHESTER CITY",51840,"REPUBLICAN",12113,0.0021464542227359
